Year, Month, EcoregionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitCapacity, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
111,2,12,fagusylv,112,12427.0,0.0,0.01,0.00,37.28,0.00,10.33,0.00,3.47,0.00,1.62,17.23,0.00,1.00,0.03,0.69,1.00,482,32682,24923,12427.0,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.29,0.00,37.29,0.00,
111,3,12,cratmono,112,67.5,0.0,0.13,0.00,0.27,0.00,9.59,0.00,0.02,0.00,0.55,4.66,0.00,1.00,0.40,0.00,1.00,320,19116,24885,67.5,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.40,0.00,0.40,0.00,
111,3,12,querrobu,112,12429.8,0.0,0.01,0.00,37.29,0.00,9.59,0.00,3.47,0.00,1.84,55.88,0.00,1.00,0.07,0.70,1.00,482,32682,24885,12429.8,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.30,0.00,37.30,0.00,
111,3,12,fagusylv,112,12389.8,0.0,0.01,0.00,37.17,0.00,9.59,0.00,3.46,0.00,1.84,17.23,0.00,1.00,0.07,0.70,1.00,482,32682,24848,12389.8,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.18,0.00,37.18,0.00,
111,4,12,cratmono,112,67.1,0.0,0.13,0.00,0.27,0.00,7.82,0.10,0.02,0.00,0.61,4.66,0.05,1.00,0.55,0.00,1.00,320,19116,24811,67.1,8.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.39,0.00,0.39,0.00,
111,4,12,querrobu,112,12392.5,0.0,0.01,0.00,37.18,0.00,7.82,0.10,3.46,0.00,2.05,55.88,0.05,1.00,0.17,0.70,1.00,482,32682,24810,12392.5,8.8,1.71,0.92,0.80,0.43,0.03,0.00,0.03,-35.47,0.92,37.19,0.00,
111,4,12,fagusylv,112,12352.6,0.0,0.01,0.00,37.06,0.00,7.82,0.10,3.45,0.00,2.05,17.23,0.05,1.00,0.17,0.70,1.00,482,32682,24775,12352.6,8.8,1.72,0.92,0.81,0.43,0.03,0.00,0.03,-35.35,0.92,37.07,0.00,
111,5,12,cratmono,112,66.7,0.0,0.12,0.00,0.27,0.00,6.39,0.10,0.02,0.00,0.68,4.66,0.05,1.00,0.76,0.00,1.00,320,19116,24741,66.7,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.39,0.00,0.39,0.00,
111,5,12,querrobu,112,12357.0,0.9,0.01,0.00,37.07,0.00,6.39,1.12,3.46,0.32,2.28,55.86,0.41,1.00,0.41,0.70,1.00,482,32682,24741,12357.9,12.0,37.01,19.93,17.39,9.37,0.59,0.00,0.59,-0.07,19.93,37.08,0.00,
111,5,12,fagusylv,112,12317.2,0.9,0.01,0.00,36.95,0.00,6.39,1.12,3.45,0.32,2.28,17.21,0.41,1.00,0.41,0.70,1.00,482,32682,24761,12318.2,12.0,36.95,19.90,17.37,9.35,0.55,0.00,0.55,-0.01,19.90,36.96,0.00,
111,6,12,cratmono,113,66.3,0.0,0.14,0.00,0.27,0.00,5.51,0.10,0.02,0.00,0.75,4.66,0.05,0.69,0.91,0.00,1.00,320,19116,24781,66.3,14.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.40,0.00,0.40,0.00,
111,6,12,querrobu,113,12356.9,20.8,0.01,0.00,37.07,0.00,5.51,3.45,3.46,1.00,2.52,55.27,0.80,0.69,0.68,0.70,1.00,482,32682,24780,12377.8,14.9,82.13,44.23,38.60,20.79,1.31,0.00,1.31,45.05,44.23,37.08,0.00,
111,6,12,fagusylv,113,12317.2,20.8,0.01,0.00,36.95,0.00,5.51,3.45,3.45,1.00,2.52,16.66,0.80,0.69,0.68,0.70,1.00,482,32682,24870,12338.0,14.9,81.58,43.93,38.34,20.65,1.21,0.00,1.21,44.62,43.93,36.96,0.00,
112,7,12,cratmono,113,65.9,0.0,0.14,0.00,0.26,0.00,4.78,0.10,0.02,0.00,0.78,4.66,0.05,0.48,0.97,0.00,1.00,320,19116,24958,65.9,16.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.40,0.00,0.40,0.00,
112,7,12,querrobu,113,12402.0,65.1,0.01,0.00,37.21,0.00,4.78,3.46,3.46,1.00,2.77,53.95,0.80,0.48,0.83,0.69,1.00,482,32682,24958,12467.1,16.9,70.19,37.79,32.99,17.76,0.00,1.12,1.12,32.97,37.79,37.22,0.00,
112,7,12,fagusylv,113,12361.8,64.7,0.01,0.00,37.09,0.00,4.78,3.46,3.46,1.00,2.77,15.45,0.80,0.48,0.83,0.69,1.00,482,32682,25028,12426.6,16.9,69.79,37.58,32.80,17.66,0.00,1.03,1.03,32.70,37.58,37.09,0.00,
112,8,12,cratmono,113,65.5,0.0,0.13,0.00,0.26,0.00,5.37,0.10,0.02,0.00,0.57,4.66,0.05,0.64,0.96,0.00,1.00,320,19116,25098,65.5,16.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.40,0.00,0.40,0.00,
112,8,12,querrobu,113,12435.0,102.9,0.01,0.00,37.30,0.00,5.37,3.47,3.47,1.00,2.02,53.95,0.80,0.64,0.82,0.69,1.00,482,32682,25098,12537.8,16.7,90.49,48.73,42.53,22.90,0.00,1.44,1.44,53.18,48.73,37.31,0.00,
112,8,12,fagusylv,113,12394.5,102.3,0.01,0.00,37.18,0.00,5.37,3.46,3.46,1.00,2.02,15.45,0.80,0.64,0.82,0.68,1.00,482,32682,25200,12496.9,16.7,89.77,48.34,42.19,22.72,0.00,1.33,1.33,52.57,48.34,37.19,0.00,
112,9,12,cratmono,113,65.1,0.0,0.13,0.00,0.26,0.00,5.84,0.10,0.02,0.00,0.29,4.66,0.05,1.00,0.89,0.00,1.00,320,19116,25301,65.1,14.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.39,0.00,0.39,0.00,
112,9,12,querrobu,113,12488.1,151.6,0.01,0.00,37.46,151.59,5.84,3.48,3.48,1.00,1.03,53.95,0.81,1.00,0.64,0.68,1.00,482,32682,25300,12639.7,14.5,108.72,58.54,51.10,27.51,0.00,1.73,1.73,71.24,-93.05,37.47,151.59,
112,9,12,fagusylv,113,12447.1,150.7,0.01,0.00,37.34,150.67,5.84,3.47,3.47,1.00,1.03,15.45,0.80,1.00,0.64,0.68,1.00,482,32682,25278,12597.8,14.5,108.80,58.58,51.14,27.53,0.00,0.00,1.61,71.45,-92.08,37.35,150.67,
112,10,12,cratmono,113,64.7,0.0,0.13,0.00,0.26,0.00,8.16,0.10,0.02,0.00,0.29,4.66,0.05,1.00,0.73,0.00,1.00,320,19116,25258,64.7,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.39,0.00,0.39,0.00,
112,10,12,querrobu,113,12559.4,58.5,0.01,0.00,37.68,58.54,8.16,3.49,3.49,1.00,1.03,55.51,0.81,1.00,0.37,0.68,1.00,482,32682,25258,12617.9,11.5,63.55,34.22,29.87,16.08,0.00,1.01,1.01,25.86,-24.32,37.69,58.54,
112,10,12,fagusylv,113,12518.6,58.6,0.01,0.00,37.56,58.58,8.16,3.48,3.48,1.00,1.03,16.66,0.81,1.00,0.37,0.68,1.00,482,32682,25260,12577.1,11.5,63.49,34.19,29.84,16.07,0.00,0.94,0.94,25.92,-24.40,37.57,58.58,
112,11,12,cratmono,113,64.3,0.0,0.13,0.00,0.26,0.00,10.05,0.00,0.02,0.00,0.26,4.66,0.00,1.00,0.47,0.00,1.00,320,19116,25261,64.3,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.39,0.00,0.39,0.00,
112,11,12,querrobu,113,12585.3,34.2,0.01,0.00,37.76,34.22,10.05,0.00,3.50,1.00,0.91,56.11,0.00,1.00,0.11,0.68,1.00,482,32682,25260,12619.5,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.77,-34.22,37.77,34.22,
112,11,12,fagusylv,113,12544.5,34.2,0.01,0.00,37.63,34.19,10.05,0.00,3.49,1.00,0.91,17.13,0.00,1.00,0.11,0.68,1.00,482,32682,25188,12578.7,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.64,-34.19,37.64,34.19,
112,12,12,cratmono,113,63.9,0.0,0.13,0.00,0.26,0.00,11.50,0.00,0.02,0.00,0.33,4.66,0.00,1.00,0.31,0.00,1.00,320,19116,25116,63.9,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.39,0.00,0.39,0.00,
112,12,12,querrobu,113,12547.5,0.0,0.01,0.00,37.64,0.00,11.50,0.00,3.49,0.00,1.16,56.46,0.00,1.00,0.04,0.69,1.00,482,32682,25116,12547.5,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.65,0.00,37.65,0.00,
112,12,12,fagusylv,113,12506.8,0.0,0.01,0.00,37.52,0.00,11.50,0.00,3.48,0.00,1.16,17.40,0.00,1.00,0.04,0.69,1.00,482,32682,25078,12506.8,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.53,0.00,37.53,0.00,
112,1,12,cratmono,113,63.5,0.0,0.13,0.00,0.25,0.00,11.62,0.00,0.02,0.00,0.39,4.66,0.00,1.00,0.28,0.00,1.00,320,19116,25041,63.5,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.39,0.00,0.39,0.00,
112,1,12,querrobu,113,12509.8,0.0,0.01,0.00,37.53,0.00,11.62,0.00,3.48,0.00,1.41,56.46,0.00,1.00,0.03,0.69,1.00,482,32682,25041,12509.8,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.54,0.00,37.54,0.00,
112,1,12,fagusylv,113,12469.3,0.0,0.01,0.00,37.41,0.00,11.62,0.00,3.48,0.00,1.41,17.40,0.00,1.00,0.03,0.69,1.00,482,32682,25004,12469.3,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.42,0.00,37.42,0.00,
112,2,12,cratmono,113,63.2,0.0,0.13,0.00,0.25,0.00,10.33,0.00,0.02,0.00,0.46,4.66,0.00,1.00,0.29,0.00,1.00,320,19116,24966,63.2,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.38,0.00,0.38,0.00,
112,2,12,querrobu,113,12472.3,0.0,0.01,0.00,37.42,0.00,10.33,0.00,3.48,0.00,1.63,56.46,0.00,1.00,0.03,0.69,1.00,482,32682,24965,12472.3,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.43,0.00,37.43,0.00,
112,2,12,fagusylv,113,12431.9,0.0,0.01,0.00,37.30,0.00,10.33,0.00,3.47,0.00,1.63,17.40,0.00,1.00,0.03,0.69,1.00,482,32682,24927,12431.9,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.31,0.00,37.31,0.00,
112,3,12,cratmono,113,62.8,0.0,0.13,0.00,0.25,0.00,9.59,0.00,0.02,0.00,0.52,4.66,0.00,1.00,0.40,0.00,1.00,320,19116,24890,62.8,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.38,0.00,0.38,0.00,
112,3,12,querrobu,113,12434.9,0.0,0.01,0.00,37.30,0.00,9.59,0.00,3.47,0.00,1.86,56.46,0.00,1.00,0.07,0.70,1.00,482,32682,24890,12434.9,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.31,0.00,37.31,0.00,
112,3,12,fagusylv,113,12394.6,0.0,0.01,0.00,37.18,0.00,9.59,0.00,3.46,0.00,1.86,17.40,0.00,1.00,0.07,0.70,1.00,482,32682,24853,12394.6,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.19,0.00,37.19,0.00,
112,4,12,cratmono,113,62.4,0.0,0.13,0.00,0.25,0.00,7.82,0.10,0.02,0.00,0.58,4.66,0.05,1.00,0.55,0.00,1.00,320,19116,24816,62.4,8.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.38,0.00,0.38,0.00,
112,4,12,querrobu,113,12397.6,0.0,0.01,0.00,37.19,0.00,7.82,0.10,3.46,0.00,2.08,56.46,0.05,1.00,0.17,0.70,1.00,482,32682,24816,12397.6,8.8,1.71,0.92,0.80,0.43,0.03,0.00,0.03,-35.49,0.92,37.20,0.00,
112,4,12,fagusylv,113,12357.4,0.0,0.01,0.00,37.07,0.00,7.82,0.10,3.46,0.00,2.08,17.40,0.05,1.00,0.17,0.70,1.00,482,32682,24781,12357.4,8.8,1.72,0.92,0.81,0.43,0.03,0.00,0.03,-35.37,0.92,37.08,0.00,
112,5,12,cratmono,113,62.0,0.0,0.13,0.00,0.25,0.00,6.39,0.10,0.02,0.00,0.65,4.66,0.05,1.00,0.76,0.00,1.00,320,19116,24746,62.0,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.38,0.00,0.38,0.00,
112,5,12,querrobu,113,12362.1,0.9,0.01,0.00,37.09,0.00,6.39,1.12,3.46,0.32,2.31,56.43,0.41,1.00,0.41,0.70,1.00,482,32682,24745,12363.0,12.0,36.99,19.92,17.39,9.36,0.59,0.00,0.59,-0.10,19.92,37.10,0.00,
112,5,12,fagusylv,113,12322.0,0.9,0.01,0.00,36.97,0.00,6.39,1.12,3.45,0.32,2.31,17.38,0.41,1.00,0.41,0.70,1.00,482,32682,24765,12322.9,12.0,36.94,19.89,17.36,9.35,0.55,0.00,0.55,-0.04,19.89,36.98,0.00,
112,6,12,cratmono,114,61.6,0.0,0.14,0.00,0.25,0.00,5.51,0.10,0.02,0.00,0.72,4.66,0.05,0.69,0.91,0.00,1.00,320,19116,24785,61.6,14.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.39,0.00,0.39,0.00,
112,6,12,querrobu,114,12362.0,20.8,0.01,0.00,37.09,0.00,5.51,3.46,3.46,1.00,2.55,55.84,0.80,0.69,0.68,0.70,1.00,482,32682,24785,12382.8,14.9,82.11,44.22,38.59,20.78,1.31,0.00,1.31,45.02,44.22,37.10,0.00,
112,6,12,fagusylv,114,12322.0,20.8,0.01,0.00,36.97,0.00,5.51,3.45,3.45,1.00,2.55,16.83,0.80,0.69,0.68,0.70,1.00,482,32682,24875,12342.8,14.9,81.56,43.92,38.33,20.64,1.21,0.00,1.21,44.58,43.92,36.98,0.00,
113,7,12,cratmono,114,61.2,0.0,0.14,0.00,0.24,0.00,4.78,0.10,0.02,0.00,0.74,4.66,0.05,0.48,0.97,0.00,1.00,320,19116,24964,61.2,16.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.38,0.00,0.38,0.00,
113,7,12,querrobu,114,12407.0,65.1,0.01,0.00,37.22,0.00,4.78,3.46,3.46,1.00,2.81,54.53,0.80,0.48,0.83,0.69,1.00,482,32682,24963,12472.0,16.9,70.17,37.78,32.98,17.76,0.00,1.12,1.12,32.94,37.78,37.23,0.00,
113,7,12,fagusylv,114,12366.6,64.7,0.01,0.00,37.10,0.00,4.78,3.46,3.46,1.00,2.81,15.62,0.80,0.48,0.83,0.69,1.00,482,32682,25033,12431.3,16.9,69.77,37.57,32.79,17.66,0.00,1.03,1.03,32.67,37.57,37.11,0.00,
113,8,12,cratmono,114,60.9,0.0,0.14,0.00,0.24,0.00,5.37,0.10,0.02,0.00,0.54,4.66,0.05,0.64,0.96,0.00,1.00,320,19116,25103,60.9,16.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.38,0.00,0.38,0.00,
113,8,12,querrobu,114,12439.9,102.8,0.01,0.00,37.32,0.00,5.37,3.47,3.47,1.00,2.05,54.53,0.80,0.64,0.82,0.69,1.00,482,32682,25103,12542.8,16.7,90.47,48.71,42.52,22.90,0.00,1.44,1.44,53.14,48.71,37.33,0.00,
113,8,12,fagusylv,114,12399.2,102.3,0.01,0.00,37.20,0.00,5.37,3.46,3.46,1.00,2.05,15.62,0.80,0.64,0.82,0.68,1.00,482,32682,25205,12501.5,16.7,89.74,48.32,42.18,22.71,0.00,1.33,1.33,52.54,48.32,37.21,0.00,
113,9,12,cratmono,114,60.5,0.0,0.14,0.00,0.24,0.00,5.84,0.10,0.02,0.00,0.28,4.66,0.05,1.00,0.89,0.00,1.00,320,19116,25306,60.5,14.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.38,0.00,0.38,0.00,
113,9,12,querrobu,114,12493.1,151.6,0.01,0.00,37.48,151.55,5.84,3.48,3.48,1.00,1.07,54.53,0.81,1.00,0.64,0.68,1.00,482,32682,25306,12644.6,14.5,108.68,58.52,51.08,27.50,0.00,1.73,1.73,71.19,-93.03,37.49,151.55,
113,9,12,fagusylv,114,12451.8,150.6,0.01,0.00,37.36,150.62,5.84,3.47,3.47,1.00,1.07,15.62,0.80,1.00,0.64,0.68,1.00,482,32682,25284,12602.4,14.5,108.76,58.56,51.12,27.52,0.00,0.00,1.61,71.40,-92.06,37.37,150.62,
113,10,12,cratmono,114,60.1,0.0,0.14,0.00,0.24,0.00,8.16,0.10,0.02,0.00,0.27,4.66,0.05,1.00,0.73,0.00,1.00,320,19116,25263,60.1,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.38,0.00,0.38,0.00,
113,10,12,querrobu,114,12564.3,58.5,0.01,0.00,37.69,58.52,8.16,3.49,3.49,1.00,1.04,56.09,0.81,1.00,0.37,0.68,1.00,482,32682,25262,12622.8,11.5,63.54,34.21,29.86,16.08,0.00,1.01,1.01,25.83,-24.31,37.70,58.52,
113,10,12,fagusylv,114,12523.2,58.6,0.01,0.00,37.57,58.56,8.16,3.49,3.49,1.00,1.04,16.83,0.81,1.00,0.37,0.68,1.00,482,32682,25264,12581.7,11.5,63.47,34.18,29.83,16.06,0.00,0.94,0.94,25.90,-24.39,37.58,58.56,
113,11,12,cratmono,114,59.7,0.0,0.14,0.00,0.24,0.00,10.05,0.00,0.02,0.00,0.24,4.66,0.00,1.00,0.47,0.00,1.00,320,19116,25266,59.7,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,0.00,0.37,0.00,
113,11,12,querrobu,114,12590.1,34.2,0.01,0.00,37.77,34.21,10.05,0.00,3.50,1.00,0.93,56.69,0.00,1.00,0.11,0.68,1.00,482,32682,25266,12624.3,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.78,-34.21,37.78,34.21,
113,11,12,fagusylv,114,12549.1,34.2,0.01,0.00,37.65,34.18,10.05,0.00,3.49,1.00,0.93,17.30,0.00,1.00,0.11,0.68,1.00,482,32682,25194,12583.2,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.66,-34.18,37.66,34.18,
113,12,12,cratmono,114,59.3,0.0,0.14,0.00,0.24,0.00,11.50,0.00,0.02,0.00,0.31,4.66,0.00,1.00,0.31,0.00,1.00,320,19116,25122,59.3,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,0.00,0.37,0.00,
113,12,12,querrobu,114,12552.3,0.0,0.01,0.00,37.66,0.00,11.50,0.00,3.49,0.00,1.18,57.04,0.00,1.00,0.04,0.69,1.00,482,32682,25121,12552.3,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.67,0.00,37.67,0.00,
113,12,12,fagusylv,114,12511.4,0.0,0.01,0.00,37.53,0.00,11.50,0.00,3.48,0.00,1.18,17.57,0.00,1.00,0.04,0.69,1.00,482,32682,25083,12511.4,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.54,0.00,37.54,0.00,
113,1,12,cratmono,114,59.0,0.0,0.13,0.00,0.24,0.00,11.62,0.00,0.02,0.00,0.38,4.66,0.00,1.00,0.28,0.00,1.00,320,19116,25045,59.0,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,0.00,0.37,0.00,
113,1,12,querrobu,114,12514.6,0.0,0.01,0.00,37.54,0.00,11.62,0.00,3.48,0.00,1.42,57.04,0.00,1.00,0.03,0.69,1.00,482,32682,25045,12514.6,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.55,0.00,37.55,0.00,
113,1,12,fagusylv,114,12473.9,0.0,0.01,0.00,37.42,0.00,11.62,0.00,3.48,0.00,1.42,17.57,0.00,1.00,0.03,0.69,1.00,482,32682,25008,12473.9,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.43,0.00,37.43,0.00,
113,2,12,cratmono,114,58.6,0.0,0.13,0.00,0.23,0.00,10.33,0.00,0.01,0.00,0.44,4.66,0.00,1.00,0.29,0.00,1.00,320,19116,24971,58.6,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,0.00,0.37,0.00,
113,2,12,querrobu,114,12477.1,0.0,0.01,0.00,37.43,0.00,10.33,0.00,3.48,0.00,1.65,57.04,0.00,1.00,0.03,0.69,1.00,482,32682,24971,12477.1,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.44,0.00,37.44,0.00,
113,2,12,fagusylv,114,12436.4,0.0,0.01,0.00,37.31,0.00,10.33,0.00,3.47,0.00,1.65,17.57,0.00,1.00,0.03,0.69,1.00,482,32682,24933,12436.4,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.32,0.00,37.32,0.00,
113,3,12,cratmono,114,58.2,0.0,0.13,0.00,0.23,0.00,9.59,0.00,0.01,0.00,0.50,4.66,0.00,1.00,0.40,0.00,1.00,320,19116,24896,58.2,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,0.00,0.37,0.00,
113,3,12,querrobu,114,12439.6,0.0,0.01,0.00,37.32,0.00,9.59,0.00,3.47,0.00,1.88,57.04,0.00,1.00,0.07,0.70,1.00,482,32682,24895,12439.6,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.33,0.00,37.33,0.00,
113,3,12,fagusylv,114,12399.1,0.0,0.01,0.00,37.20,0.00,9.59,0.00,3.46,0.00,1.88,17.57,0.00,1.00,0.07,0.70,1.00,482,32682,24858,12399.1,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.21,0.00,37.21,0.00,
113,4,12,cratmono,114,57.9,0.0,0.13,0.00,0.23,0.00,7.82,0.10,0.01,0.00,0.55,4.66,0.05,1.00,0.55,0.00,1.00,320,19116,24820,57.9,8.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.36,0.00,0.36,0.00,
113,4,12,querrobu,114,12402.3,0.0,0.01,0.00,37.21,0.00,7.82,0.10,3.46,0.00,2.10,57.04,0.05,1.00,0.17,0.70,1.00,482,32682,24820,12402.3,8.8,1.71,0.92,0.80,0.43,0.03,0.00,0.03,-35.51,0.92,37.22,0.00,
113,4,12,fagusylv,114,12361.9,0.0,0.01,0.00,37.09,0.00,7.82,0.10,3.46,0.00,2.10,17.57,0.05,1.00,0.17,0.70,1.00,482,32682,24785,12361.9,8.8,1.71,0.92,0.81,0.43,0.03,0.00,0.03,-35.38,0.92,37.10,0.00,
113,5,12,cratmono,114,57.5,0.0,0.13,0.00,0.23,0.00,6.39,0.10,0.01,0.00,0.62,4.66,0.05,1.00,0.76,0.00,1.00,320,19116,24751,57.5,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.36,0.00,0.36,0.00,
113,5,12,querrobu,114,12366.8,0.9,0.01,0.00,37.10,0.00,6.39,1.12,3.46,0.32,2.34,57.01,0.41,1.00,0.41,0.70,1.00,482,32682,24751,12367.7,12.0,36.98,19.91,17.38,9.36,0.59,0.00,0.59,-0.13,19.91,37.11,0.00,
113,5,12,fagusylv,114,12326.5,0.9,0.01,0.00,36.98,0.00,6.39,1.12,3.45,0.32,2.34,17.55,0.41,1.00,0.41,0.70,1.00,482,32682,24771,12327.4,12.0,36.92,19.88,17.35,9.34,0.55,0.00,0.55,-0.07,19.88,36.99,0.00,
113,6,12,cratmono,115,57.1,0.0,0.14,0.00,0.23,0.00,5.51,0.10,0.01,0.00,0.68,4.66,0.05,0.69,0.91,0.00,1.00,320,19116,24791,57.1,14.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,0.00,0.37,0.00,
113,6,12,querrobu,115,12366.7,20.8,0.01,0.00,37.10,0.00,5.51,3.46,3.46,1.00,2.59,56.42,0.80,0.69,0.68,0.70,1.00,482,32682,24790,12387.5,14.9,82.10,44.21,38.59,20.78,1.31,0.00,1.31,44.99,44.21,37.11,0.00,
113,6,12,fagusylv,115,12326.5,20.8,0.01,0.00,36.98,0.00,5.51,3.45,3.45,1.00,2.59,17.00,0.80,0.69,0.68,0.70,1.00,482,32682,24879,12347.3,14.9,81.55,43.91,38.33,20.64,1.21,0.00,1.21,44.56,43.91,36.99,0.00,
114,7,12,cratmono,115,56.8,0.0,0.14,0.00,0.23,0.00,4.78,0.10,0.01,0.00,0.70,4.66,0.05,0.48,0.97,0.00,1.00,320,19116,24967,56.8,16.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,0.00,0.37,0.00,
114,7,12,querrobu,115,12411.7,65.0,0.01,0.00,37.23,0.00,4.78,3.47,3.47,1.00,2.84,55.11,0.80,0.48,0.83,0.69,1.00,482,32682,24967,12476.7,16.9,70.16,37.78,32.97,17.75,0.00,1.12,1.12,32.91,37.78,37.24,0.00,
114,7,12,fagusylv,115,12371.0,64.7,0.01,0.00,37.11,0.00,4.78,3.46,3.46,1.00,2.84,15.79,0.80,0.48,0.83,0.69,1.00,482,32682,25038,12435.7,16.9,69.76,37.56,32.79,17.65,0.00,1.03,1.03,32.63,37.56,37.12,0.00,
114,8,12,cratmono,115,56.4,0.0,0.14,0.00,0.23,0.00,5.37,0.10,0.01,0.00,0.52,4.66,0.05,0.64,0.96,0.00,1.00,320,19116,25108,56.4,16.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,0.00,0.37,0.00,
114,8,12,querrobu,115,12444.6,102.8,0.01,0.00,37.33,0.00,5.37,3.47,3.47,1.00,2.08,55.11,0.80,0.64,0.82,0.69,1.00,482,32682,25108,12547.4,16.7,90.45,48.70,42.51,22.89,0.00,1.44,1.44,53.10,48.70,37.34,0.00,
114,8,12,fagusylv,115,12403.6,102.3,0.01,0.00,37.21,0.00,5.37,3.46,3.46,1.00,2.08,15.79,0.80,0.64,0.82,0.68,1.00,482,32682,25210,12505.9,16.7,89.72,48.31,42.17,22.71,0.00,1.33,1.33,52.50,48.31,37.22,0.00,
114,9,12,cratmono,115,56.0,0.0,0.14,0.00,0.22,0.00,5.84,0.10,0.01,0.00,0.27,4.66,0.05,1.00,0.89,0.00,1.00,320,19116,25311,56.0,14.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,0.00,0.37,0.00,
114,9,12,querrobu,115,12497.7,151.5,0.01,0.00,37.49,151.52,5.84,3.48,3.48,1.00,1.09,55.11,0.81,1.00,0.64,0.68,1.00,482,32682,25310,12649.2,14.5,108.66,58.51,51.07,27.50,0.00,1.73,1.73,71.15,-93.01,37.50,151.52,
114,9,12,fagusylv,115,12456.1,150.6,0.01,0.00,37.37,150.59,5.84,3.47,3.47,1.00,1.09,15.79,0.80,1.00,0.64,0.68,1.00,482,32682,25288,12606.7,14.5,108.74,58.55,51.11,27.52,0.00,0.00,1.61,71.36,-92.03,37.38,150.59,
114,10,12,cratmono,115,55.7,0.0,0.14,0.00,0.22,0.00,8.16,0.10,0.01,0.00,0.26,4.66,0.05,1.00,0.73,0.00,1.00,320,19116,25268,55.7,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.36,0.00,0.36,0.00,
