Year, Month, EcoregionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitCapacity, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
60,11,12,fagusylv,61,10843.1,22.3,0.00,0.00,32.53,22.31,10.05,0.00,3.17,1.00,0.57,13.58,0.00,1.00,0.11,0.47,1.00,482,32682,28590,10865.4,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.53,-22.31,32.53,22.31,
60,11,12,querrobu,61,10758.1,22.3,0.00,0.00,32.27,22.29,10.05,0.00,3.15,1.00,0.57,35.19,0.00,1.00,0.11,0.47,1.00,482,32682,28535,10780.3,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.28,-22.29,32.28,22.29,
60,12,12,fraxexce,61,6660.2,0.0,0.02,0.00,19.98,0.00,11.50,0.00,2.22,0.00,0.80,0.98,0.00,1.00,0.04,0.47,1.00,482,32682,28480,6660.2,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.00,0.00,20.00,0.00,
60,12,12,cratmono,61,285.7,0.0,0.00,0.00,1.14,0.00,11.50,0.00,0.07,0.00,0.61,3.13,0.00,1.00,0.31,0.00,1.00,320,19116,28460,285.7,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.15,0.00,1.15,0.00,
60,12,12,fagusylv,61,10810.6,0.0,0.00,0.00,32.43,0.00,11.50,0.00,3.16,0.00,0.80,13.76,0.00,1.00,0.04,0.48,1.00,482,32682,28459,10810.6,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.43,0.00,32.43,0.00,
60,12,12,querrobu,61,10725.8,0.0,0.00,0.00,32.18,0.00,11.50,0.00,3.14,0.00,0.80,35.42,0.00,1.00,0.04,0.48,1.00,482,32682,28427,10725.8,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.18,0.00,32.18,0.00,
60,1,12,fraxexce,61,6640.2,0.0,0.02,0.00,19.92,0.00,11.62,0.00,2.21,0.00,1.01,0.98,0.00,1.00,0.03,0.48,1.00,482,32682,28395,6640.2,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-19.94,0.00,19.94,0.00,
60,1,12,cratmono,61,284.6,0.0,0.00,0.00,1.14,0.00,11.62,0.00,0.07,0.00,0.77,3.13,0.00,1.00,0.28,0.00,1.00,320,19116,28375,284.6,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.14,0.00,1.14,0.00,
60,1,12,fagusylv,61,10778.2,0.0,0.00,0.00,32.33,0.00,11.62,0.00,3.15,0.00,1.01,13.76,0.00,1.00,0.03,0.48,1.00,482,32682,28374,10778.2,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.34,0.00,32.34,0.00,
60,1,12,querrobu,61,10693.6,0.0,0.00,0.00,32.08,0.00,11.62,0.00,3.14,0.00,1.01,35.42,0.00,1.00,0.03,0.49,1.00,482,32682,28341,10693.6,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.08,0.00,32.08,0.00,
60,2,12,fraxexce,61,6620.2,0.0,0.02,0.00,19.86,0.00,10.33,0.00,2.20,0.00,1.19,0.98,0.00,1.00,0.03,0.49,1.00,482,32682,28309,6620.2,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-19.88,0.00,19.88,0.00,
60,2,12,cratmono,61,283.4,0.0,0.00,0.00,1.13,0.00,10.33,0.00,0.07,0.00,0.92,3.13,0.00,1.00,0.29,0.00,1.00,320,19116,28289,283.4,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.14,0.00,1.14,0.00,
60,2,12,fagusylv,61,10745.8,0.0,0.00,0.00,32.24,0.00,10.33,0.00,3.15,0.00,1.19,13.76,0.00,1.00,0.03,0.49,1.00,482,32682,28288,10745.8,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.24,0.00,32.24,0.00,
60,2,12,querrobu,61,10661.5,0.0,0.00,0.00,31.98,0.00,10.33,0.00,3.13,0.00,1.19,35.42,0.00,1.00,0.03,0.49,1.00,482,32682,28256,10661.5,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-31.99,0.00,31.99,0.00,
60,3,12,fraxexce,61,6600.4,0.0,0.02,0.00,19.80,0.00,9.59,0.00,2.20,0.00,1.37,0.98,0.00,1.00,0.07,0.49,1.00,482,32682,28224,6600.4,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-19.82,0.00,19.82,0.00,
60,3,12,cratmono,61,282.3,0.0,0.00,0.00,1.13,0.00,9.59,0.00,0.07,0.00,1.05,3.13,0.00,1.00,0.40,0.00,1.00,320,19116,28204,282.3,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.13,0.00,1.13,0.00,
60,3,12,fagusylv,61,10713.6,0.0,0.00,0.00,32.14,0.00,9.59,0.00,3.14,0.00,1.37,13.76,0.00,1.00,0.07,0.50,1.00,482,32682,28203,10713.6,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.14,0.00,32.14,0.00,
60,3,12,querrobu,61,10629.5,0.0,0.00,0.00,31.89,0.00,9.59,0.00,3.12,0.00,1.37,35.42,0.00,1.00,0.07,0.50,1.00,482,32682,28171,10629.5,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-31.89,0.00,31.89,0.00,
60,4,12,fraxexce,61,6580.5,0.0,0.02,0.00,19.74,0.00,7.82,0.10,2.19,0.00,1.53,0.98,0.05,1.00,0.17,0.50,1.00,482,32682,28139,6580.5,8.8,1.22,0.66,0.57,0.31,0.03,0.00,0.03,-18.54,0.66,19.76,0.00,
60,4,12,cratmono,61,281.1,0.0,0.00,0.00,1.12,0.00,7.82,0.10,0.07,0.00,1.17,3.13,0.05,1.00,0.55,0.00,1.00,320,19116,28121,281.1,8.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.13,0.00,1.13,0.00,
60,4,12,fagusylv,61,10681.4,0.0,0.00,0.00,32.04,0.00,7.82,0.10,3.13,0.00,1.53,13.76,0.05,1.00,0.17,0.50,1.00,482,32682,28120,10681.4,8.8,1.23,0.66,0.58,0.31,0.02,0.00,0.02,-30.81,0.66,32.05,0.00,
60,4,12,querrobu,61,10597.6,0.0,0.00,0.00,31.79,0.00,7.82,0.10,3.12,0.00,1.53,35.42,0.05,1.00,0.17,0.50,1.00,482,32682,28090,10597.6,8.8,1.24,0.67,0.58,0.31,0.02,0.00,0.02,-30.56,0.67,31.79,0.00,
60,5,12,fraxexce,61,6562.0,0.7,0.02,0.00,19.69,0.00,6.39,0.53,2.19,0.24,1.69,0.95,0.22,1.00,0.41,0.51,1.00,482,32682,28060,6562.7,12.0,14.42,7.77,6.78,3.65,0.33,0.00,0.33,-5.28,7.77,19.70,0.00,
60,5,12,cratmono,61,280.0,0.0,0.00,0.00,1.12,0.00,6.39,0.10,0.07,0.00,1.30,3.13,0.05,1.00,0.76,0.00,1.00,320,19116,28063,280.0,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.12,0.00,1.12,0.00,
60,5,12,fagusylv,61,10650.6,0.7,0.00,0.00,31.95,0.00,6.39,0.77,3.13,0.24,1.69,13.74,0.30,1.00,0.41,0.51,1.00,482,32682,28061,10651.3,12.0,19.74,10.63,9.28,5.00,0.29,0.00,0.29,-12.21,10.63,31.95,0.00,
60,5,12,querrobu,61,10567.1,0.7,0.00,0.00,31.70,0.00,6.39,0.76,3.11,0.25,1.69,35.40,0.30,1.00,0.41,0.51,1.00,482,32682,28059,10567.8,12.0,19.72,10.62,9.27,4.99,0.31,0.00,0.31,-11.98,10.62,31.70,0.00,
60,6,12,fraxexce,62,6556.7,8.4,0.02,0.00,19.67,0.00,5.51,2.13,2.19,0.97,1.85,0.62,0.63,1.00,0.68,0.51,1.00,482,32682,28058,6565.1,14.9,67.89,36.56,31.91,17.18,0.62,0.96,1.57,48.20,36.56,19.69,0.00,
60,6,12,cratmono,62,278.9,0.0,0.00,0.00,1.12,0.00,5.51,0.10,0.07,0.00,1.42,3.13,0.05,1.00,0.91,0.00,1.00,320,19116,28142,278.9,14.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.12,0.00,1.12,0.00,
60,6,12,fagusylv,62,10638.4,11.3,0.00,0.00,31.92,0.00,5.51,3.10,3.13,0.99,1.85,13.45,0.77,1.00,0.68,0.50,1.00,482,32682,28141,10649.7,14.9,81.39,43.82,38.25,20.60,1.20,0.00,1.20,49.47,43.82,31.92,0.00,
60,6,12,querrobu,62,10555.1,11.3,0.00,0.00,31.67,0.00,5.51,3.08,3.11,0.99,1.85,35.08,0.77,1.00,0.68,0.49,1.00,482,32682,28235,10566.4,14.9,80.02,43.09,37.61,20.25,1.28,0.00,1.28,48.35,43.09,31.67,0.00,
61,7,12,fraxexce,62,6604.9,45.0,0.02,0.00,19.81,0.00,4.78,2.20,2.20,1.00,1.76,0.00,0.64,1.00,0.83,0.49,0.93,482,32682,28326,6649.9,16.9,75.76,40.79,35.61,19.17,0.00,1.76,1.76,55.93,40.79,19.83,0.00,
61,7,12,cratmono,62,277.8,0.0,0.00,0.00,1.11,0.00,4.78,0.10,0.07,0.00,1.32,3.13,0.05,1.00,0.97,0.00,1.00,320,19116,28423,277.8,16.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.11,0.00,1.11,0.00,
61,7,12,fagusylv,62,10687.9,55.1,0.00,0.00,32.06,0.00,4.78,3.13,3.13,1.00,1.76,12.25,0.77,1.00,0.83,0.48,1.00,482,32682,28422,10743.0,16.9,96.09,51.74,45.16,24.32,0.00,1.42,1.42,64.02,51.74,32.07,0.00,
61,7,12,querrobu,62,10603.5,54.4,0.00,0.00,31.81,0.00,4.78,3.12,3.12,1.00,1.76,33.80,0.77,1.00,0.83,0.47,1.00,482,32682,28537,10657.8,16.9,94.01,50.62,44.18,23.79,0.00,1.50,1.50,62.20,50.62,31.81,0.00,
61,8,12,fraxexce,62,6660.8,85.8,0.02,0.00,19.98,0.00,5.38,2.22,2.22,1.00,0.63,0.00,0.65,1.00,0.82,0.46,0.36,482,32682,28650,6746.6,16.7,27.17,14.63,12.77,6.88,0.00,0.63,0.63,7.17,14.63,20.00,0.00,
61,8,12,cratmono,62,276.7,0.0,0.00,0.00,1.11,0.00,5.38,0.10,0.07,0.00,0.47,3.13,0.05,1.00,0.96,0.00,1.00,320,19116,28672,276.7,16.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.11,0.00,1.11,0.00,
61,8,12,fagusylv,62,10751.9,106.9,0.00,0.00,32.26,0.00,5.38,3.15,3.15,1.00,0.63,12.25,0.77,1.00,0.82,0.46,1.00,482,32682,28671,10858.8,16.7,90.65,48.81,42.60,22.94,0.00,1.34,1.34,58.39,48.81,32.26,0.00,
61,8,12,querrobu,62,10665.7,105.0,0.00,0.00,32.00,0.00,5.38,3.13,3.13,1.00,0.63,33.80,0.77,1.00,0.82,0.45,1.00,482,32682,28778,10770.7,16.7,88.67,47.74,41.67,22.44,0.00,0.00,1.41,56.67,47.74,32.00,0.00,
61,9,12,fraxexce,62,6668.0,100.4,0.02,0.00,20.00,100.40,5.84,2.22,2.22,1.00,0.58,0.00,0.65,1.00,0.64,0.44,0.44,482,32682,28883,6768.4,14.5,25.17,13.56,11.83,6.37,0.00,0.58,0.58,5.15,-86.85,20.02,100.40,
61,9,12,cratmono,62,275.6,0.0,0.00,0.00,1.10,0.00,5.84,0.10,0.07,0.00,0.44,3.13,0.05,1.00,0.89,0.00,1.00,320,19116,28801,275.6,14.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.11,0.00,1.11,0.00,
61,9,12,fagusylv,62,10810.3,155.7,0.00,0.00,32.43,155.67,5.84,3.16,3.16,1.00,0.58,12.25,0.77,1.00,0.64,0.45,1.00,482,32682,28800,10966.0,14.5,69.12,37.22,32.49,17.49,0.00,1.02,1.02,36.69,-118.45,32.43,155.67,
61,9,12,querrobu,62,10722.3,152.7,0.00,0.00,32.17,152.74,5.84,3.14,3.14,1.00,0.58,33.80,0.77,1.00,0.64,0.45,1.00,482,32682,28719,10875.1,14.5,70.00,37.69,32.90,17.71,0.00,0.00,1.12,37.83,-115.05,32.17,152.74,
61,10,12,fraxexce,62,6673.2,13.6,0.02,0.00,20.02,13.56,8.16,2.21,2.22,1.00,0.64,0.75,0.65,1.00,0.37,0.46,1.00,482,32682,28641,6686.7,11.5,34.59,18.63,16.26,8.76,0.00,0.80,0.80,14.56,5.07,20.04,13.56,
61,10,12,cratmono,62,274.4,0.0,0.00,0.00,1.10,0.00,8.16,0.10,0.07,0.00,0.48,3.13,0.05,1.00,0.73,0.00,1.00,320,19116,28661,274.4,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.10,0.00,1.10,0.00,
61,10,12,fagusylv,62,10847.0,37.2,0.00,0.00,32.54,37.22,8.16,3.17,3.17,1.00,0.64,13.49,0.77,1.00,0.37,0.46,1.00,482,32682,28660,10884.2,11.5,41.31,22.25,19.42,10.46,0.00,0.61,0.61,8.77,-14.97,32.54,37.22,
61,10,12,querrobu,62,10760.2,37.7,0.00,0.00,32.28,37.69,8.16,3.15,3.15,1.00,0.64,35.37,0.77,1.00,0.37,0.46,1.00,482,32682,28654,10797.9,11.5,41.26,22.22,19.39,10.44,0.00,0.66,0.66,8.98,-15.47,32.28,37.69,
61,11,12,fraxexce,62,6687.7,18.6,0.02,0.00,20.06,18.63,10.05,0.00,2.22,1.00,0.57,0.85,0.00,1.00,0.11,0.46,1.00,482,32682,28648,6706.4,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.08,-18.63,20.08,18.63,
61,11,12,cratmono,62,273.3,0.0,0.00,0.00,1.09,0.00,10.05,0.00,0.07,0.00,0.43,3.13,0.00,1.00,0.47,0.00,1.00,320,19116,28609,273.3,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.10,0.00,1.10,0.00,
61,11,12,fagusylv,62,10855.8,22.2,0.00,0.00,32.57,22.25,10.05,0.00,3.17,1.00,0.57,13.79,0.00,1.00,0.11,0.46,1.00,482,32682,28608,10878.0,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.57,-22.25,32.57,22.25,
61,11,12,querrobu,62,10769.1,22.2,0.00,0.00,32.31,22.22,10.05,0.00,3.15,1.00,0.57,35.76,0.00,1.00,0.11,0.47,1.00,482,32682,28553,10791.4,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.31,-22.22,32.31,22.22,
61,12,12,fraxexce,62,6667.6,0.0,0.02,0.00,20.00,0.00,11.50,0.00,2.22,0.00,0.80,0.98,0.00,1.00,0.04,0.47,1.00,482,32682,28498,6667.6,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.02,0.00,20.02,0.00,
61,12,12,cratmono,62,272.2,0.0,0.00,0.00,1.09,0.00,11.50,0.00,0.07,0.00,0.60,3.13,0.00,1.00,0.31,0.00,1.00,320,19116,28478,272.2,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.09,0.00,1.09,0.00,
61,12,12,fagusylv,62,10823.2,0.0,0.00,0.00,32.47,0.00,11.50,0.00,3.16,0.00,0.80,13.97,0.00,1.00,0.04,0.47,1.00,482,32682,28477,10823.2,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.47,0.00,32.47,0.00,
61,12,12,querrobu,62,10736.8,0.0,0.00,0.00,32.21,0.00,11.50,0.00,3.14,0.00,0.80,35.99,0.00,1.00,0.04,0.48,1.00,482,32682,28444,10736.8,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.21,0.00,32.21,0.00,
61,1,12,fraxexce,62,6647.6,0.0,0.02,0.00,19.94,0.00,11.62,0.00,2.21,0.00,1.01,0.98,0.00,1.00,0.03,0.48,1.00,482,32682,28412,6647.6,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-19.96,0.00,19.96,0.00,
61,1,12,cratmono,62,271.2,0.0,0.00,0.00,1.08,0.00,11.62,0.00,0.07,0.00,0.76,3.13,0.00,1.00,0.28,0.00,1.00,320,19116,28392,271.2,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.09,0.00,1.09,0.00,
61,1,12,fagusylv,62,10790.7,0.0,0.00,0.00,32.37,0.00,11.62,0.00,3.16,0.00,1.01,13.97,0.00,1.00,0.03,0.48,1.00,482,32682,28391,10790.7,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.37,0.00,32.37,0.00,
61,1,12,querrobu,62,10704.6,0.0,0.00,0.00,32.11,0.00,11.62,0.00,3.14,0.00,1.01,35.99,0.00,1.00,0.03,0.48,1.00,482,32682,28359,10704.6,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.12,0.00,32.12,0.00,
61,2,12,fraxexce,62,6627.7,0.0,0.02,0.00,19.88,0.00,10.33,0.00,2.21,0.00,1.20,0.98,0.00,1.00,0.03,0.49,1.00,482,32682,28327,6627.7,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-19.90,0.00,19.90,0.00,
61,2,12,cratmono,62,270.1,0.0,0.00,0.00,1.08,0.00,10.33,0.00,0.07,0.00,0.90,3.13,0.00,1.00,0.29,0.00,1.00,320,19116,28307,270.1,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.08,0.00,1.08,0.00,
61,2,12,fagusylv,62,10758.3,0.0,0.00,0.00,32.28,0.00,10.33,0.00,3.15,0.00,1.20,13.97,0.00,1.00,0.03,0.49,1.00,482,32682,28305,10758.3,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.28,0.00,32.28,0.00,
61,2,12,querrobu,62,10672.5,0.0,0.00,0.00,32.02,0.00,10.33,0.00,3.13,0.00,1.20,35.99,0.00,1.00,0.03,0.49,1.00,482,32682,28273,10672.5,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.02,0.00,32.02,0.00,
61,3,12,fraxexce,62,6607.8,0.0,0.02,0.00,19.82,0.00,9.59,0.00,2.20,0.00,1.38,0.98,0.00,1.00,0.07,0.49,1.00,482,32682,28241,6607.8,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-19.84,0.00,19.84,0.00,
61,3,12,cratmono,62,269.0,0.0,0.00,0.00,1.08,0.00,9.59,0.00,0.07,0.00,1.04,3.13,0.00,1.00,0.40,0.00,1.00,320,19116,28221,269.0,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.08,0.00,1.08,0.00,
61,3,12,fagusylv,62,10726.1,0.0,0.00,0.00,32.18,0.00,9.59,0.00,3.14,0.00,1.38,13.97,0.00,1.00,0.07,0.49,1.00,482,32682,28220,10726.1,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.18,0.00,32.18,0.00,
61,3,12,querrobu,62,10640.5,0.0,0.00,0.00,31.92,0.00,9.59,0.00,3.13,0.00,1.38,35.99,0.00,1.00,0.07,0.50,1.00,482,32682,28187,10640.5,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-31.92,0.00,31.92,0.00,
61,4,12,fraxexce,62,6587.9,0.0,0.02,0.00,19.76,0.00,7.82,0.10,2.20,0.00,1.54,0.98,0.05,1.00,0.17,0.50,1.00,482,32682,28155,6587.9,8.8,1.22,0.65,0.57,0.31,0.03,0.00,0.03,-18.57,0.65,19.78,0.00,
61,4,12,cratmono,62,267.9,0.0,0.00,0.00,1.07,0.00,7.82,0.10,0.07,0.00,1.16,3.13,0.05,1.00,0.55,0.00,1.00,320,19116,28138,267.9,8.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.07,0.00,1.07,0.00,
61,4,12,fagusylv,62,10693.9,0.0,0.00,0.00,32.08,0.00,7.82,0.10,3.14,0.00,1.54,13.97,0.05,1.00,0.17,0.50,1.00,482,32682,28137,10693.9,8.8,1.23,0.66,0.58,0.31,0.02,0.00,0.02,-30.85,0.66,32.08,0.00,
61,4,12,querrobu,62,10608.6,0.0,0.00,0.00,31.83,0.00,7.82,0.10,3.12,0.00,1.54,35.99,0.05,1.00,0.17,0.50,1.00,482,32682,28107,10608.6,8.8,1.23,0.66,0.58,0.31,0.02,0.00,0.02,-30.59,0.66,31.83,0.00,
61,5,12,fraxexce,62,6569.4,0.7,0.02,0.00,19.71,0.00,6.39,0.53,2.19,0.24,1.70,0.96,0.22,1.00,0.41,0.51,1.00,482,32682,28077,6570.0,12.0,14.36,7.73,6.75,3.63,0.33,0.00,0.33,-5.36,7.73,19.73,0.00,
61,5,12,cratmono,62,266.8,0.0,0.00,0.00,1.07,0.00,6.39,0.10,0.07,0.00,1.28,3.13,0.05,1.00,0.76,0.00,1.00,320,19116,28079,266.8,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.07,0.00,1.07,0.00,
61,5,12,fagusylv,62,10663.0,0.7,0.00,0.00,31.99,0.00,6.39,0.76,3.13,0.24,1.70,13.95,0.30,1.00,0.41,0.51,1.00,482,32682,28078,10663.7,12.0,19.67,10.59,9.24,4.98,0.29,0.00,0.29,-12.32,10.59,31.99,0.00,
61,5,12,querrobu,62,10578.0,0.7,0.00,0.00,31.73,0.00,6.39,0.76,3.11,0.25,1.70,35.97,0.30,1.00,0.41,0.51,1.00,482,32682,28076,10578.6,12.0,19.65,10.58,9.23,4.97,0.31,0.00,0.31,-12.09,10.58,31.74,0.00,
61,6,12,fraxexce,63,6564.0,8.4,0.02,0.00,19.69,0.00,5.51,2.13,2.19,0.97,1.87,0.62,0.63,1.00,0.68,0.51,1.00,482,32682,28075,6572.4,14.9,67.74,36.47,31.84,17.14,0.62,0.95,1.57,48.03,36.47,19.71,0.00,
61,6,12,cratmono,63,265.8,0.0,0.00,0.00,1.06,0.00,5.51,0.10,0.07,0.00,1.40,3.13,0.05,1.00,0.91,0.00,1.00,320,19116,28159,265.8,14.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.07,0.00,1.07,0.00,
61,6,12,fagusylv,63,10650.7,11.3,0.00,0.00,31.95,0.00,5.51,3.10,3.13,0.99,1.87,13.66,0.77,1.00,0.68,0.50,1.00,482,32682,28158,10662.0,14.9,81.20,43.72,38.16,20.55,1.20,0.00,1.20,49.25,43.72,31.95,0.00,
61,6,12,querrobu,63,10565.9,11.2,0.00,0.00,31.70,0.00,5.51,3.08,3.11,0.99,1.87,35.65,0.77,1.00,0.68,0.49,1.00,482,32682,28251,10577.1,14.9,79.84,42.99,37.52,20.21,1.27,0.00,1.27,48.14,42.99,31.70,0.00,
62,7,12,fraxexce,63,6612.0,44.9,0.02,0.00,19.84,0.00,4.78,2.20,2.20,1.00,1.77,0.00,0.64,1.00,0.83,0.49,0.94,482,32682,28342,6656.9,16.9,76.44,41.16,35.93,19.34,0.00,1.77,1.77,56.58,41.16,19.86,0.00,
62,7,12,cratmono,63,264.7,0.0,0.00,0.00,1.06,0.00,4.78,0.10,0.07,0.00,1.30,3.13,0.05,1.00,0.97,0.00,1.00,320,19116,28440,264.7,16.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.06,0.00,1.06,0.00,
62,7,12,fagusylv,63,10700.0,55.0,0.00,0.00,32.10,0.00,4.78,3.14,3.14,1.00,1.77,12.46,0.77,1.00,0.83,0.48,1.00,482,32682,28439,10754.9,16.9,95.85,51.61,45.05,24.26,0.00,1.42,1.42,63.75,51.61,32.10,0.00,
62,7,12,querrobu,63,10614.0,54.2,0.00,0.00,31.84,0.00,4.78,3.12,3.12,1.00,1.77,34.38,0.77,1.00,0.83,0.47,1.00,482,32682,28555,10668.3,16.9,93.74,50.48,44.06,23.72,0.00,1.50,1.50,61.90,50.48,31.84,0.00,
62,8,12,fraxexce,63,6668.6,86.0,0.02,0.00,20.01,0.00,5.38,2.22,2.22,1.00,0.64,0.00,0.65,1.00,0.82,0.46,0.36,482,32682,28667,6754.6,16.7,27.57,14.85,12.96,6.98,0.00,0.64,0.64,7.55,14.85,20.02,0.00,
62,8,12,cratmono,63,263.6,0.0,0.00,0.00,1.05,0.00,5.38,0.10,0.07,0.00,0.47,3.13,0.05,1.00,0.96,0.00,1.00,320,19116,28690,263.6,16.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.06,0.00,1.06,0.00,
62,8,12,fagusylv,63,10763.7,106.6,0.00,0.00,32.29,0.00,5.38,3.15,3.15,1.00,0.64,12.46,0.77,1.00,0.82,0.46,1.00,482,32682,28689,10870.3,16.7,90.38,48.67,42.48,22.87,0.00,1.34,1.34,58.09,48.67,32.29,0.00,
62,8,12,querrobu,63,10675.9,104.7,0.00,0.00,32.03,0.00,5.38,3.13,3.13,1.00,0.64,34.38,0.77,1.00,0.82,0.45,1.00,482,32682,28796,10780.6,16.7,88.39,47.60,41.54,22.37,0.00,0.00,1.41,56.36,47.60,32.03,0.00,
62,9,12,fraxexce,63,6676.1,100.9,0.02,0.00,20.03,100.87,5.84,2.22,2.22,1.00,0.59,0.00,0.65,1.00,0.64,0.44,0.45,482,32682,28900,6777.0,14.5,25.40,13.68,11.94,6.43,0.00,0.59,0.59,5.35,-87.19,20.05,100.87,
62,9,12,cratmono,63,262.6,0.0,0.00,0.00,1.05,0.00,5.84,0.10,0.07,0.00,0.43,3.13,0.05,1.00,0.89,0.00,1.00,320,19116,28818,262.6,14.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.05,0.00,1.05,0.00,
62,9,12,fagusylv,63,10821.8,155.3,0.00,0.00,32.47,155.25,5.84,3.16,3.16,1.00,0.59,12.46,0.77,1.00,0.64,0.45,1.00,482,32682,28817,10977.0,14.5,68.92,37.11,32.39,17.44,0.00,1.02,1.02,36.45,-118.14,32.47,155.25,
62,9,12,querrobu,63,10732.3,152.3,0.00,0.00,32.20,152.31,5.84,3.14,3.14,1.00,0.59,34.38,0.77,1.00,0.64,0.45,1.00,482,32682,28735,10884.6,14.5,69.81,37.59,32.81,17.67,0.00,0.00,1.11,37.61,-114.72,32.20,152.31,
62,10,12,fraxexce,63,6681.5,13.7,0.02,0.00,20.04,13.68,8.16,2.21,2.22,1.00,0.64,0.75,0.65,1.00,0.37,0.46,1.00,482,32682,28658,6695.2,11.5,34.51,18.58,16.22,8.73,0.00,0.80,0.80,14.45,4.91,20.06,13.68,
62,10,12,cratmono,63,261.5,0.0,0.00,0.00,1.05,0.00,8.16,0.10,0.07,0.00,0.47,3.13,0.05,1.00,0.73,0.00,1.00,320,19116,28677,261.5,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.05,0.00,1.05,0.00,
62,10,12,fagusylv,63,10858.2,37.1,0.00,0.00,32.57,37.11,8.16,3.17,3.17,1.00,0.64,13.70,0.77,1.00,0.37,0.46,1.00,482,32682,28676,10895.4,11.5,41.21,22.19,19.37,10.43,0.00,0.61,0.61,8.63,-14.92,32.58,37.11,
62,10,12,querrobu,63,10769.9,37.6,0.00,0.00,32.31,37.59,8.16,3.15,3.15,1.00,0.64,35.94,0.77,1.00,0.37,0.46,1.00,482,32682,28670,10807.5,11.5,41.15,22.16,19.34,10.41,0.00,0.66,0.66,8.84,-15.43,32.31,37.59,
